 0.25884E+05 0.23947E+05 0.25224E+05 0.24195E+05 0.25865E+05 0.22411E+05 0.19633E+05 0.19560E+05 0.18629E+05 0.15443E+05
 0.14370E+05 0.11442E+05 0.82383E+04 0.84365E+04 0.85000E+04 0.89662E+04 0.90682E+04 0.86993E+04 0.72864E+04 0.68446E+04
 0.69375E+04 0.64135E+04 0.70410E+04 0.67613E+04 0.69577E+04
 0.43192E+05 0.44277E+05 0.46592E+05 0.45755E+05 0.43351E+05 0.44630E+05 0.42481E+05 0.42813E+05 0.43192E+05 0.43771E+05
 0.42122E+05 0.41954E+05 0.43955E+05 0.45275E+05 0.45935E+05 0.46709E+05 0.47613E+05 0.47110E+05 0.46115E+05 0.47695E+05
 0.47869E+05 0.46110E+05 0.45533E+05 0.44614E+05 0.43779E+05 0.40775E+05 0.38042E+05 0.39219E+05 0.39805E+05 0.39983E+05
 0.37630E+05 0.41804E+05 0.43056E+05 0.46543E+05 0.46153E+05 0.45706E+05 0.46368E+05 0.45507E+05 0.42893E+05 0.41185E+05
 0.40665E+05 0.38438E+05 0.37073E+05 0.37305E+05 0.37107E+05 0.33239E+05 0.31646E+05 0.30271E+05 0.30080E+05 0.30150E+05
 0.30131E+05 0.31413E+05 0.29482E+05 0.28583E+05 0.27414E+05 0.29327E+05 0.26156E+05 0.23880E+05 0.25649E+05 0.26544E+05
 0.28075E+05 0.30088E+05 0.28214E+05 0.29009E+05 0.30797E+05 0.33915E+05 0.31108E+05 0.30443E+05 0.26993E+05 0.27234E+05
 0.28015E+05 0.29066E+05 0.29953E+05 0.30292E+05 0.29875E+05 0.30088E+05 0.31104E+05 0.28939E+05 0.27228E+05 0.27545E+05
 0.28795E+05 0.26802E+05 0.27838E+05 0.28465E+05 0.28892E+05 0.31646E+05 0.28121E+05 0.27282E+05 0.27149E+05 0.26495E+05
 0.24252E+05 0.21971E+05 0.21359E+05 0.22242E+05 0.21367E+05 0.20971E+05 0.21649E+05 0.22907E+05 0.24767E+05 0.24656E+05
 0.26142E+05 0.23552E+05 0.23476E+05 0.23196E+05 0.23448E+05 0.21851E+05 0.20699E+05 0.18428E+05 0.18167E+05 0.14777E+05
 0.13557E+05 0.11992E+05 0.93610E+04 0.77063E+04 0.83312E+04 0.81804E+04 0.79836E+04 0.78932E+04 0.62404E+04 0.40755E+04
 0.53795E+04 0.61592E+04 0.65712E+04 0.54271E+04 0.55483E+04
 0.42982E+05 0.45720E+05 0.47409E+05 0.47044E+05 0.45410E+05 0.43974E+05 0.42407E+05 0.44990E+05 0.42794E+05 0.42739E+05
 0.42656E+05 0.43382E+05 0.45218E+05 0.46479E+05 0.45857E+05 0.46463E+05 0.46395E+05 0.46537E+05 0.48267E+05 0.48869E+05
 0.47317E+05 0.43675E+05 0.44781E+05 0.44448E+05 0.41007E+05 0.41350E+05 0.42556E+05 0.39610E+05 0.41195E+05 0.39315E+05
 0.39178E+05 0.43737E+05 0.45994E+05 0.47717E+05 0.45061E+05 0.47218E+05 0.43435E+05 0.42402E+05 0.42577E+05 0.39134E+05
 0.39827E+05 0.38443E+05 0.37938E+05 0.39575E+05 0.37804E+05 0.35264E+05 0.33439E+05 0.33224E+05 0.31802E+05 0.32650E+05
 0.30429E+05 0.31374E+05 0.31793E+05 0.30490E+05 0.29293E+05 0.30351E+05 0.28063E+05 0.25186E+05 0.24933E+05 0.26664E+05
 0.28831E+05 0.31219E+05 0.30827E+05 0.29407E+05 0.30443E+05 0.33682E+05 0.32904E+05 0.29630E+05 0.29330E+05 0.31162E+05
 0.30884E+05 0.31714E+05 0.32472E+05 0.31040E+05 0.29158E+05 0.30254E+05 0.31171E+05 0.29878E+05 0.27574E+05 0.29828E+05
 0.30986E+05 0.28640E+05 0.29568E+05 0.29918E+05 0.29200E+05 0.30679E+05 0.29980E+05 0.29531E+05 0.28783E+05 0.26303E+05
 0.25324E+05 0.22815E+05 0.23140E+05 0.23148E+05 0.22599E+05 0.19980E+05 0.21484E+05 0.24271E+05 0.24711E+05 0.25548E+05
 0.25390E+05 0.23981E+05 0.25361E+05 0.22578E+05 0.21431E+05 0.20711E+05 0.20965E+05 0.19243E+05 0.18644E+05 0.15476E+05
 0.14066E+05 0.12258E+05 0.11147E+05 0.90200E+04 0.94321E+04 0.89413E+04 0.87164E+04 0.78087E+04 0.60021E+04 0.50233E+04
 0.48745E+04 0.58352E+04 0.55136E+04 0.55275E+04 0.45811E+04
 0.45840E+05 0.44114E+05 0.48976E+05 0.46825E+05 0.46766E+05 0.45032E+05 0.44707E+05 0.43760E+05 0.45387E+05 0.43679E+05
 0.45756E+05 0.45108E+05 0.46717E+05 0.44635E+05 0.47057E+05 0.45876E+05 0.47502E+05 0.49373E+05 0.48545E+05 0.51321E+05
 0.48395E+05 0.46190E+05 0.43189E+05 0.41944E+05 0.40196E+05 0.40916E+05 0.41404E+05 0.39955E+05 0.39798E+05 0.40067E+05
 0.42381E+05 0.45137E+05 0.47072E+05 0.48667E+05 0.44660E+05 0.46009E+05 0.42687E+05 0.42610E+05 0.40402E+05 0.41354E+05
 0.41017E+05 0.38971E+05 0.39654E+05 0.41045E+05 0.40563E+05 0.39178E+05 0.37788E+05 0.36651E+05 0.36537E+05 0.33708E+05
 0.32814E+05 0.32887E+05 0.32041E+05 0.33013E+05 0.31793E+05 0.31622E+05 0.29784E+05 0.26835E+05 0.28691E+05 0.30317E+05
 0.28955E+05 0.29689E+05 0.29146E+05 0.32958E+05 0.33946E+05 0.35296E+05 0.34166E+05 0.32859E+05 0.33020E+05 0.32725E+05
 0.33839E+05 0.32725E+05 0.34327E+05 0.32997E+05 0.32398E+05 0.34016E+05 0.32039E+05 0.31275E+05 0.32881E+05 0.31497E+05
 0.31214E+05 0.30021E+05 0.31991E+05 0.30514E+05 0.32131E+05 0.30721E+05 0.30930E+05 0.30810E+05 0.28377E+05 0.28193E+05
 0.27907E+05 0.25285E+05 0.24119E+05 0.24413E+05 0.23379E+05 0.22824E+05 0.21285E+05 0.24821E+05 0.26459E+05 0.25637E+05
 0.25407E+05 0.24123E+05 0.24319E+05 0.22474E+05 0.22848E+05 0.21635E+05 0.21001E+05 0.20376E+05 0.18717E+05 0.17759E+05
 0.14568E+05 0.13216E+05 0.11960E+05 0.96077E+04 0.97429E+04 0.10839E+05 0.10030E+05 0.71700E+04 0.65294E+04 0.61531E+04
 0.64862E+04 0.63525E+04 0.62063E+04 0.63600E+04 0.56456E+04
 0.43494E+05 0.42324E+05 0.43424E+05 0.42674E+05 0.39347E+05 0.42055E+05 0.42710E+05 0.42838E+05 0.43042E+05 0.47733E+05
 0.45327E+05 0.45359E+05 0.42470E+05 0.42476E+05 0.44660E+05 0.44506E+05 0.46142E+05 0.49370E+05 0.50185E+05 0.49360E+05
 0.46839E+05 0.43799E+05 0.39494E+05 0.37857E+05 0.37903E+05 0.39282E+05 0.39356E+05 0.40566E+05 0.39336E+05 0.39450E+05
 0.40529E+05 0.43533E+05 0.45289E+05 0.45404E+05 0.42831E+05 0.42714E+05 0.41628E+05 0.42346E+05 0.43234E+05 0.40117E+05
 0.37393E+05 0.36278E+05 0.39692E+05 0.40106E+05 0.41546E+05 0.39899E+05 0.38483E+05 0.37602E+05 0.35396E+05 0.35663E+05
 0.33180E+05 0.32811E+05 0.30499E+05 0.32091E+05 0.31721E+05 0.29907E+05 0.28384E+05 0.27998E+05 0.26892E+05 0.27721E+05
 0.28552E+05 0.28460E+05 0.29387E+05 0.30185E+05 0.32838E+05 0.35149E+05 0.35452E+05 0.34355E+05 0.32605E+05 0.34422E+05
 0.35289E+05 0.34283E+05 0.35263E+05 0.33389E+05 0.32685E+05 0.31743E+05 0.31667E+05 0.32809E+05 0.32818E+05 0.31702E+05
 0.32532E+05 0.31187E+05 0.32693E+05 0.32505E+05 0.32430E+05 0.32170E+05 0.31797E+05 0.30892E+05 0.29657E+05 0.27234E+05
 0.26904E+05 0.23859E+05 0.23825E+05 0.22716E+05 0.21994E+05 0.21914E+05 0.23947E+05 0.24696E+05 0.24589E+05 0.25067E+05
 0.24201E+05 0.23669E+05 0.22383E+05 0.21373E+05 0.21155E+05 0.20717E+05 0.19728E+05 0.17088E+05 0.17449E+05 0.16289E+05
 0.16513E+05 0.15282E+05 0.12591E+05 0.92264E+04 0.83598E+04 0.83559E+04 0.77630E+04 0.68098E+04 0.72038E+04 0.74650E+04
 0.60108E+04 0.57730E+04 0.59478E+04 0.59406E+04 0.48454E+04
 0.42448E+05 0.44091E+05 0.41262E+05 0.37917E+05 0.40126E+05 0.40824E+05 0.40907E+05 0.42558E+05 0.43421E+05 0.45195E+05
 0.45683E+05 0.42692E+05 0.43113E+05 0.38308E+05 0.42287E+05 0.41625E+05 0.45693E+05 0.46625E+05 0.46111E+05 0.47004E+05
 0.45058E+05 0.41562E+05 0.39073E+05 0.37207E+05 0.36870E+05 0.38669E+05 0.37052E+05 0.38825E+05 0.39010E+05 0.38513E+05
 0.40071E+05 0.42812E+05 0.43707E+05 0.44089E+05 0.41032E+05 0.40597E+05 0.39906E+05 0.41951E+05 0.40529E+05 0.38524E+05
 0.38085E+05 0.35366E+05 0.35995E+05 0.40656E+05 0.41404E+05 0.42545E+05 0.41653E+05 0.39687E+05 0.39278E+05 0.37145E+05
 0.34873E+05 0.32315E+05 0.29725E+05 0.28140E+05 0.28983E+05 0.28993E+05 0.29423E+05 0.30075E+05 0.28491E+05 0.28307E+05
 0.29065E+05 0.29724E+05 0.29304E+05 0.31189E+05 0.31291E+05 0.33522E+05 0.33063E+05 0.34575E+05 0.34856E+05 0.34210E+05
 0.37137E+05 0.35829E+05 0.34599E+05 0.34830E+05 0.35198E+05 0.34277E+05 0.34096E+05 0.33465E+05 0.32031E+05 0.32413E+05
 0.32639E+05 0.32039E+05 0.32416E+05 0.31007E+05 0.32273E+05 0.32372E+05 0.32348E+05 0.31055E+05 0.29576E+05 0.28273E+05
 0.26859E+05 0.23893E+05 0.22656E+05 0.22724E+05 0.21590E+05 0.20874E+05 0.23025E+05 0.23652E+05 0.23780E+05 0.24117E+05
 0.22399E+05 0.21436E+05 0.21407E+05 0.20544E+05 0.19984E+05 0.19334E+05 0.18147E+05 0.17048E+05 0.17072E+05 0.15504E+05
 0.16536E+05 0.14716E+05 0.13904E+05 0.90062E+04 0.76781E+04 0.83150E+04 0.73644E+04 0.67692E+04 0.65016E+04 0.46947E+04
 0.61069E+04 0.64481E+04 0.63758E+04 0.54599E+04 0.51113E+04
 0.41623E+05 0.39371E+05 0.38962E+05 0.40971E+05 0.40784E+05 0.40657E+05 0.39494E+05 0.41866E+05 0.43808E+05 0.41405E+05
 0.40616E+05 0.40866E+05 0.38594E+05 0.39006E+05 0.39010E+05 0.41752E+05 0.43554E+05 0.45714E+05 0.43272E+05 0.43805E+05
 0.43717E+05 0.40928E+05 0.38822E+05 0.37581E+05 0.39008E+05 0.37275E+05 0.38788E+05 0.35815E+05 0.36547E+05 0.38209E+05
 0.39173E+05 0.44122E+05 0.43060E+05 0.41662E+05 0.40659E+05 0.37794E+05 0.40059E+05 0.41011E+05 0.39657E+05 0.39082E+05
 0.35964E+05 0.35936E+05 0.36948E+05 0.37680E+05 0.39495E+05 0.39814E+05 0.40124E+05 0.41250E+05 0.39421E+05 0.39227E+05
 0.35246E+05 0.34826E+05 0.30846E+05 0.28165E+05 0.29445E+05 0.30160E+05 0.31169E+05 0.31566E+05 0.28455E+05 0.29048E+05
 0.30761E+05 0.29895E+05 0.30841E+05 0.31294E+05 0.32548E+05 0.31697E+05 0.33976E+05 0.33297E+05 0.34052E+05 0.32803E+05
 0.35980E+05 0.35596E+05 0.37545E+05 0.37607E+05 0.38076E+05 0.36999E+05 0.34020E+05 0.34784E+05 0.34186E+05 0.34453E+05
 0.33209E+05 0.30652E+05 0.31813E+05 0.31408E+05 0.31707E+05 0.31864E+05 0.32666E+05 0.30576E+05 0.30858E+05 0.30273E+05
 0.27993E+05 0.25006E+05 0.26288E+05 0.24634E+05 0.21098E+05 0.19791E+05 0.22623E+05 0.22404E+05 0.22562E+05 0.21475E+05
 0.21132E+05 0.19874E+05 0.20045E+05 0.20282E+05 0.20584E+05 0.18577E+05 0.17659E+05 0.16327E+05 0.16700E+05 0.16101E+05
 0.15423E+05 0.14151E+05 0.12132E+05 0.10004E+05 0.86920E+04 0.77349E+04 0.65180E+04 0.66334E+04 0.56966E+04 0.54821E+04
 0.60734E+04 0.71842E+04 0.70052E+04 0.57064E+04 0.54061E+04
 0.40263E+05 0.36554E+05 0.37880E+05 0.35720E+05 0.36368E+05 0.36846E+05 0.37314E+05 0.37664E+05 0.40576E+05 0.37046E+05
 0.35948E+05 0.38928E+05 0.39280E+05 0.37408E+05 0.37420E+05 0.40261E+05 0.40824E+05 0.40444E+05 0.40131E+05 0.38946E+05
 0.39801E+05 0.40450E+05 0.37882E+05 0.37773E+05 0.37536E+05 0.38212E+05 0.36344E+05 0.34698E+05 0.37039E+05 0.37846E+05
 0.38768E+05 0.42494E+05 0.39291E+05 0.40793E+05 0.39295E+05 0.39234E+05 0.37064E+05 0.39168E+05 0.38998E+05 0.38173E+05
 0.36244E+05 0.36015E+05 0.34212E+05 0.35924E+05 0.37531E+05 0.38828E+05 0.38815E+05 0.40560E+05 0.37863E+05 0.39546E+05
 0.36263E+05 0.34954E+05 0.30409E+05 0.29616E+05 0.30646E+05 0.30641E+05 0.29808E+05 0.31427E+05 0.29545E+05 0.30938E+05
 0.30647E+05 0.30457E+05 0.28586E+05 0.30405E+05 0.31188E+05 0.32761E+05 0.32698E+05 0.32804E+05 0.33582E+05 0.34738E+05
 0.33552E+05 0.35219E+05 0.36218E+05 0.37054E+05 0.37090E+05 0.35423E+05 0.34447E+05 0.31925E+05 0.34187E+05 0.35417E+05
 0.34497E+05 0.33665E+05 0.32991E+05 0.31107E+05 0.33195E+05 0.33011E+05 0.30688E+05 0.30199E+05 0.29461E+05 0.30303E+05
 0.26609E+05 0.26750E+05 0.25089E+05 0.22864E+05 0.20008E+05 0.20521E+05 0.21500E+05 0.23338E+05 0.20803E+05 0.20556E+05
 0.19039E+05 0.18717E+05 0.19137E+05 0.18423E+05 0.19415E+05 0.17250E+05 0.15012E+05 0.15817E+05 0.14824E+05 0.14467E+05
 0.13609E+05 0.11952E+05 0.11906E+05 0.10220E+05 0.87354E+04 0.73087E+04 0.57762E+04 0.61550E+04 0.59780E+04 0.55836E+04
 0.52797E+04 0.57019E+04 0.43848E+04 0.42931E+04 0.41961E+04
 0.36984E+05 0.35961E+05 0.37562E+05 0.36932E+05 0.34960E+05 0.38424E+05 0.34467E+05 0.35157E+05 0.35956E+05 0.33764E+05
 0.33431E+05 0.35530E+05 0.39487E+05 0.39773E+05 0.39864E+05 0.38437E+05 0.38445E+05 0.38605E+05 0.38819E+05 0.37348E+05
 0.36407E+05 0.37275E+05 0.38748E+05 0.36757E+05 0.34962E+05 0.36609E+05 0.37156E+05 0.35768E+05 0.38616E+05 0.38632E+05
 0.38585E+05 0.38300E+05 0.37931E+05 0.39337E+05 0.39703E+05 0.35761E+05 0.35644E+05 0.36945E+05 0.35567E+05 0.37453E+05
 0.36013E+05 0.36644E+05 0.34544E+05 0.33569E+05 0.34781E+05 0.38853E+05 0.39616E+05 0.37250E+05 0.37465E+05 0.35877E+05
 0.34995E+05 0.34042E+05 0.32455E+05 0.30536E+05 0.29896E+05 0.29986E+05 0.30505E+05 0.30300E+05 0.32355E+05 0.30832E+05
 0.30270E+05 0.31991E+05 0.32462E+05 0.32645E+05 0.32266E+05 0.32606E+05 0.33323E+05 0.32935E+05 0.34177E+05 0.33308E+05
 0.33174E+05 0.33768E+05 0.35465E+05 0.34285E+05 0.32272E+05 0.34644E+05 0.34391E+05 0.34852E+05 0.34447E+05 0.34078E+05
 0.32857E+05 0.33448E+05 0.33136E+05 0.34020E+05 0.32561E+05 0.30352E+05 0.30926E+05 0.30139E+05 0.30070E+05 0.29796E+05
 0.27926E+05 0.26921E+05 0.25788E+05 0.21760E+05 0.19536E+05 0.20122E+05 0.20573E+05 0.21034E+05 0.19567E+05 0.19368E+05
 0.19777E+05 0.17947E+05 0.17630E+05 0.18161E+05 0.17035E+05 0.15780E+05 0.14613E+05 0.15308E+05 0.14637E+05 0.12382E+05
 0.13101E+05 0.12499E+05 0.99880E+04 0.86279E+04 0.96307E+04 0.82290E+04 0.79274E+04 0.76808E+04 0.68149E+04 0.62626E+04
 0.57400E+04 0.47318E+04 0.43130E+04 0.42350E+04 0.44267E+04
 0.30963E+05 0.39709E+05 0.39437E+05 0.37213E+05 0.38290E+05 0.36137E+05 0.33879E+05 0.32618E+05 0.34354E+05 0.33493E+05
 0.34421E+05 0.36820E+05 0.38823E+05 0.40662E+05 0.40453E+05 0.41563E+05 0.40986E+05 0.36947E+05 0.39142E+05 0.36687E+05
 0.37046E+05 0.35746E+05 0.36015E+05 0.36488E+05 0.35332E+05 0.37324E+05 0.36113E+05 0.38603E+05 0.38082E+05 0.38256E+05
 0.35362E+05 0.35374E+05 0.37868E+05 0.39948E+05 0.38829E+05 0.37665E+05 0.39307E+05 0.36433E+05 0.36788E+05 0.37426E+05
 0.38209E+05 0.37934E+05 0.35889E+05 0.32747E+05 0.35689E+05 0.38632E+05 0.38221E+05 0.36981E+05 0.37696E+05 0.37432E+05
 0.35261E+05 0.35436E+05 0.34963E+05 0.30675E+05 0.33107E+05 0.30707E+05 0.29986E+05 0.32292E+05 0.32450E+05 0.32911E+05
 0.31760E+05 0.31363E+05 0.34029E+05 0.32506E+05 0.35565E+05 0.33886E+05 0.34007E+05 0.34202E+05 0.34398E+05 0.33926E+05
 0.33851E+05 0.36136E+05 0.36433E+05 0.35119E+05 0.34253E+05 0.34713E+05 0.33269E+05 0.35609E+05 0.35755E+05 0.33543E+05
 0.33478E+05 0.33193E+05 0.34065E+05 0.33901E+05 0.31605E+05 0.30988E+05 0.32047E+05 0.32574E+05 0.30595E+05 0.30354E+05
 0.29286E+05 0.28333E+05 0.25202E+05 0.22688E+05 0.22874E+05 0.22019E+05 0.20519E+05 0.20672E+05 0.19037E+05 0.18536E+05
 0.19138E+05 0.17868E+05 0.17220E+05 0.17477E+05 0.16911E+05 0.15032E+05 0.15071E+05 0.15411E+05 0.14732E+05 0.13382E+05
 0.12923E+05 0.13034E+05 0.10252E+05 0.97493E+04 0.95365E+04 0.81335E+04 0.89346E+04 0.83624E+04 0.71576E+04 0.67717E+04
 0.65762E+04 0.47198E+04 0.53337E+04 0.62442E+04 0.52445E+04
 0.30534E+05 0.30486E+05 0.32219E+05 0.33983E+05 0.34170E+05 0.33680E+05 0.34589E+05 0.34588E+05 0.31339E+05 0.32374E+05
 0.33231E+05 0.35947E+05 0.36249E+05 0.39281E+05 0.39644E+05 0.40245E+05 0.37762E+05 0.34406E+05 0.35497E+05 0.34402E+05
 0.32491E+05 0.32926E+05 0.35763E+05 0.37421E+05 0.35635E+05 0.36643E+05 0.34819E+05 0.35409E+05 0.36776E+05 0.33806E+05
 0.33568E+05 0.32235E+05 0.34402E+05 0.37697E+05 0.37237E+05 0.37142E+05 0.38092E+05 0.37737E+05 0.35977E+05 0.35932E+05
 0.38523E+05 0.38598E+05 0.36465E+05 0.33885E+05 0.34782E+05 0.35585E+05 0.38275E+05 0.38061E+05 0.37172E+05 0.34250E+05
 0.32749E+05 0.35315E+05 0.33657E+05 0.33238E+05 0.29357E+05 0.30685E+05 0.31372E+05 0.32810E+05 0.32035E+05 0.30390E+05
 0.30862E+05 0.32197E+05 0.31847E+05 0.34268E+05 0.34620E+05 0.32700E+05 0.33239E+05 0.33829E+05 0.33726E+05 0.33316E+05
 0.34197E+05 0.36865E+05 0.37971E+05 0.37453E+05 0.36517E+05 0.35007E+05 0.32651E+05 0.31761E+05 0.31839E+05 0.33273E+05
 0.31570E+05 0.32532E+05 0.32268E+05 0.32486E+05 0.32165E+05 0.30544E+05 0.30141E+05 0.30304E+05 0.29637E+05 0.30262E+05
 0.26821E+05 0.24773E+05 0.23528E+05 0.23018E+05 0.23012E+05 0.21462E+05 0.20899E+05 0.20565E+05 0.19178E+05 0.18472E+05
